"species","elm.types","sq.complx","acous.spc","btwn.song.var","pca.complx","btwn.song.var.IMP"
"Abeillia_abeillei",4,0.53708177022737,5127.22489582069,1.25,3.25778235100767,1.25
"Abeillia_abeillei",5,0.71509681076614,3216.31169864927,1.25,3.01097533787726,1.25
"Abeillia_abeillei",5,0.558990325644525,4112.51816620982,0.795959595959596,2.4323434193621,0.795959595959596
"Abeillia_abeillei",5,0.858876864861647,1990.16633753678,0.795959595959596,2.07548472841497,0.795959595959596
"Abeillia_abeillei",5,0.290751209874239,2907.31715729962,0.795959595959596,1.77666937970267,0.795959595959596
"Abeillia_abeillei",5,0.583589066107919,4526.72993472233,0.75,2.51712168334113,0.75
"Abeillia_abeillei",5,0.815482777255995,1673.86711331439,0.75,1.86056010118486,0.75
"Abeillia_abeillei",8,0.733216052748955,8428.77019515719,0.586379928315412,4.15413192740705,0.586379928315412
"Abeillia_abeillei",8,0.829618283089633,3568.37848699325,0.586379928315412,2.7270103807556,0.586379928315412
"Abeillia_abeillei",8,0.886650111830616,1658.08701995584,0.586379928315412,2.1858807103725,0.586379928315412
"Abeillia_abeillei",3,0.487497490888961,1423.15624170009,0.594896331738437,0.865169553742846,0.594896331738437
"Abeillia_abeillei",3,0.498682573857847,993.358766892784,0.594896331738437,0.741719545489253,0.594896331738437
"Abeillia_abeillei",3,0.332919655926625,1883.68900667711,0.594896331738437,0.850141579365443,0.594896331738437
"Adelomyia_melanogenys",12,0.549296291731295,3771.06728809409,0.757264957264957,3.4422658675962,0.757264957264957
"Adelomyia_melanogenys",8,0.581596413950871,559.99468126086,0.757264957264957,1.78885183041979,0.757264957264957
"Adelomyia_melanogenys",10,0.507342339543598,4853.59970439944,0.757264957264957,3.39989051345152,0.757264957264957
"Adelomyia_melanogenys",3,0.512414465735405,567.635147153658,0.8125,0.957123585469275,0.8125
"Adelomyia_melanogenys",3,0.330544676127712,2092.93142247484,0.8125,1.24835718407142,0.8125
"Adelomyia_melanogenys",2,0.411441883524579,4320.59262621315,0.680851063829787,1.65949003650158,0.680851063829787
"Adelomyia_melanogenys",2,0.227082127196207,3406.52915049793,0.680851063829787,1.18191778829664,0.680851063829787
"Adelomyia_melanogenys",2,0.488850272067411,3452.45971305504,0.653846153846154,1.42519861262727,0.653846153846154
