"species","elm.types","sq.complx","acous.spc","btwn.song.var","pca.complx","btwn.song.var.IMP"
"Abeillia_abeillei",0.602059991327962,0.186696971867939,3.7099670627027,0.352182518111362,0.748033862104341,0.352182518111362
"Abeillia_abeillei",0.698970004336019,0.234288639361225,3.507493138131,0.352182518111362,0.72845162638914,0.352182518111362
"Abeillia_abeillei",0.698970004336019,0.192843420171372,3.61421341958734,0.254296562036645,0.678752629601868,0.254296562036645
"Abeillia_abeillei",0.698970004336019,0.269250622325811,3.29910754152259,0.254296562036645,0.645001020988712,0.254296562036645
"Abeillia_abeillei",0.698970004336019,0.110842540801545,3.46364176537629,0.254296562036645,0.614570265923536,0.254296562036645
"Abeillia_abeillei",0.698970004336019,0.199642494503892,3.65588051461182,0.243038048686294,0.686399559794285,0.243038048686294
"Abeillia_abeillei",0.698970004336019,0.258992133293988,3.22398035510797,0.243038048686294,0.623330994934635,0.243038048686294
"Abeillia_abeillei",0.903089986991944,0.238852702741754,3.92581573543904,0.200407206317642,0.812536496400216,0.200407206317642
"Abeillia_abeillei",0.903089986991944,0.262360491457277,3.55259260177953,0.200407206317642,0.704771517732159,0.200407206317642
"Abeillia_abeillei",0.903089986991944,0.275691365670647,3.21986916558766,0.200407206317642,0.655725184851941,0.200407206317642
"Abeillia_abeillei",0.477121254719662,0.172456241833194,3.15355763760557,0.202732459169284,0.505882189210433,0.202732459169284
"Abeillia_abeillei",0.477121254719662,0.175709657517958,2.99754310710361,0.202732459169284,0.488825542382742,0.202732459169284
"Abeillia_abeillei",0.477121254719662,0.124803972340103,3.27523969733926,0.202732459169284,0.503841285005393,0.202732459169284
"Adelomyia_melanogenys",1.07918124604762,0.190134481386575,3.57657943130477,0.244837248577076,0.762115340546911,0.244837248577076
"Adelomyia_melanogenys",0.903089986991944,0.199095671604608,2.74895874376951,0.244837248577076,0.615853503096947,0.244837248577076
"Adelomyia_melanogenys",1,0.178211898160799,3.68615342511165,0.244837248577076,0.758921020016011,0.244837248577076
"Adelomyia_melanogenys",0.477121254719662,0.179670822590933,2.75483369978485,0.258278015243031,0.518165536991431,0.258278015243031
"Adelomyia_melanogenys",0.477121254719662,0.124029461578119,3.32096245416782,0.258278015243031,0.554923517058782,0.258278015243031
"Adelomyia_melanogenys",0.301029995663981,0.149663000666289,3.63564382582207,0.225529233354724,0.602029607302283,0.225529233354724
"Adelomyia_melanogenys",0.301029995663981,0.0888736305301921,3.53243957979541,0.225529233354724,0.546807590428521,0.225529233354724
"Adelomyia_melanogenys",0.301029995663981,0.172851024626247,3.53825439403264,0.218495107608769,0.575814432926929,0.218495107608769
"Adelomyia_melanogenys",0.301029995663981,0.0802867982952314,3.5767510369443,0.218495107608769,0.55275795337162,0.218495107608769
"Adelomyia_melanogenys",0.301029995663981,0.151739141511767,3.49603900664805,0.2498774732166,0.577804954175435,0.2498774732166
"Adelomyia_melanogenys",0.301029995663981,0.0927696483009195,3.65025115609498,0.2498774732166,0.603828015588836,0.2498774732166
"Aerodramus_spodiopygius",0.778151250383644,0.205558287504688,3.72677138809908,NA,0.715493098735797,0.225333315351697
"Aerodramus_vanikorensis",0.301029995663981,0.301029995663981,2.96371847958596,NA,0.486533376776998,0.137748407414525
"Aeronautes_andecolus",0.477121254719662,0.163349052543952,2.95367674726261,0.334030255766907,0.588281409229877,0.334030255766907
"Aeronautes_andecolus",0.477121254719662,0.160676223086272,3.49375989318672,0.334030255766907,0.659218266876733,0.334030255766907
"Aeronautes_andecolus",0.301029995663981,0.245731218458577,3.2703499913096,0.204119982655925,0.539599881514648,0.204119982655925
"Aeronautes_andecolus",0.301029995663981,0.167429689162882,2.93034071106191,0.204119982655925,0.454273690635708,0.204119982655925
"Aeronautes_andecolus",0.301029995663981,0.0826567980770051,3.169410602623,NA,0.350504004921294,0.0984292349349405
"Aeronautes_andecolus",0.301029995663981,0.119268976501459,3.38468563396489,0.252338071764257,0.540344010258439,0.252338071764257
"Aeronautes_andecolus",0,0,2.16912453040425,0.252338071764257,0.353874781761092,0.252338071764257
"Aeronautes_andecolus",0.301029995663981,0.17831009361948,3.82899754305913,0.270361175897529,0.711114424408648,0.270361175897529
"Aeronautes_andecolus",0,0,1.5034396173758,0.270361175897529,0.369037315505653,0.270361175897529
"Aeronautes_andecolus",0.301029995663981,0.162677744890566,3.18311944408792,0.208883772451989,0.48688088275104,0.208883772451989
"Aeronautes_andecolus",0.602059991327962,0.169899071974689,3.55372964209844,0.208883772451989,0.61041669763452,0.208883772451989
"Aeronautes_andecolus",0.301029995663981,0.2113906342711,3.68832420892675,0.197810508748918,0.627110808254816,0.197810508748918
"Aeronautes_andecolus",0.301029995663981,0.208181079508985,2.94307036796425,0.197810508748918,0.472482140468258,0.197810508748918
"Aeronautes_montivagus",0.602059991327962,0.131539423164895,3.21620085569277,0.254714285898042,0.558507667370634,0.254714285898042
"Aeronautes_montivagus",0.698970004336019,0.0527622036218101,3.06872279894722,0.254714285898042,0.532381417427387,0.254714285898042
"Aeronautes_montivagus",0.477121254719662,0.110806976468156,3.10807296424547,0.207608310501746,0.474984555673529,0.207608310501746
"Aeronautes_montivagus",0.477121254719662,0.0764137725674807,3.20867697337073,0.207608310501746,0.475493647371092,0.207608310501746
"Aeronautes_saxatalis",0.602059991327962,0.211029374567135,3.31594210388422,NA,0.540174754207351,0.155748134675975
"Aeronautes_saxatalis",0.698970004336019,0.204043442678161,3.01985724673833,NA,0.510436292183801,0.145586881768009
"Aeronautes_saxatalis",0.301029995663981,0.119933837923447,3.06701716589809,0.202104691420599,0.443490538059526,0.202104691420599
"Aeronautes_saxatalis",0.301029995663981,0.119019024185146,2.86556025589509,0.202104691420599,0.421200979280275,0.202104691420599
"Aeronautes_saxatalis",0.477121254719662,0.216272670160994,2.15039500210558,0.397940008672038,0.639362829238428,0.397940008672038
"Aeronautes_saxatalis",0,0,3.14079129235522,0.397940008672038,0.573211328942259,0.397940008672038
"Aeronautes_saxatalis",0.477121254719662,0.149655344169358,3.64215221994497,0.245657094478734,0.634724742701296,0.245657094478734
"Aeronautes_saxatalis",0.477121254719662,0.0912185893718026,3.42494801779276,0.245657094478734,0.55468249008446,0.245657094478734
