Nyctiprogne_leucopyga	Unlinked	0.251232527301566,0,0.0791812460476248 18.9788454153,8.8296434822,25.4509867543,64.4512369965,64.4512369964,64.4512369964,64.4512369964,42.8889104667,64.4512369964,64.4512369966,64.4512369965,199.1098965563,64.4512369963,102.2652984985,64.4512369964,64.4512369964,153.6585977492,60.076484155,64.4512369965,64.4512369963,64.4512369964,64.4512369964,64.4512369965,95.4633771284,64.4512369965,64.4512369964,64.4512369964,64.4512369964,71.7618024046,64.4512369964,64.4512369964,64.4512369965,84.8367380961,64.4512369964,64.4512369965,67.2806691037,64.4512369965,64.4512369964,74.0479887948,64.4512369964,64.4512369965,64.4512369964,64.4512369964,64.4512369965,64.4512369964,71.2473470062,67.9598793512,64.4512369964,64.4512369963,64.4512369965,64.4512369964,64.4512369964,64.4512369964,64.4512369965,64.4512369964,97.9816799301,64.4512369965,57.8514371947,64.4512369963,85.6148571595,64.4512369964,64.4512369965,243.5914924498,64.4512369963,64.4512369966,64.4512369964,64.4512369964,64.4512369964,141.6068189874,159.4979851745,64.4512369965,40.4591914903,41.8381102733,64.4512369963,64.4512369964,69.4890860588,64.4512369965,34.7504019223,64.4512369963,64.4512369964,64.4512369964,39.1617247271,71.6055317801,64.4512369965,64.4512369964,33.5817504457,64.4512369964,64.4512369965,64.4512369963,64.4512369964,64.4512369964,64.4512369964,64.4512369963,64.4512369964,64.4512369964,64.4512369964,64.4512369965,64.4512369964,22.7186302168,64.4512369964,37.5915239838,64.4512369963,64.4512369963,64.4512369965,64.4512369965,64.4512369964,64.4512369965,59.0958408628,97.1405934461,64.4512369964,64.4512369964,64.4512369964,294.9871870459,64.4512369965,64.4512369964,69.635719344,50.5060644315,64.4512369965,64.4512369964,64.4512369964,64.4512369963,20.1059582389,48.1468652382,81.5786808663,39.9801790871,28.814698089,19.2521922248,27.6084149052,64.4512369964,42.6115362026,36.8685822997,64.4512369965,64.4512369964,70.2090114877,158.5265137956,51.8242700102,464.0536052576,64.9520067416,64.4512369964,64.4512369964,17.0875526028,64.4512369963,64.4512369965,64.4512369964,91.9884405016,64.4512369964,64.4512369965,64.4512369965,79.5993354283,55.9426506768,64.4512369963,64.4512369966,82.6686184941,228.9488959823,64.4512369965,64.4512369963,66.6153222264,64.4512369964,64.4512369965,64.4512369965,64.4512369964,64.4512369965,59.0691692747,153.8074972056,64.4512369964,100.75905664,39.971814871,61.6922004552,64.4512369964,241.939473499,16.4350613414,64.4512369963,64.4512369963,64.4512369964,64.4512369964,64.4512369965,64.4512369964,64.4512369964,64.4512369965,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369964,183.8009398764,64.4512369962,64.4512369963,64.4512369965,69.3657638588,64.4512369963,64.4512369964,233.4077377315,135.4166295472,156.1432729715,64.4512369964,64.4512369964,60.0990290941,75.6319805718,64.4512369963,182.0447606799,64.4512369965,64.4512369964,64.4512369964,137.4105012762,220.2214828377,233.9482316174,64.4512369965,64.4512369964,73.0457194767,64.4512369965,64.4512369964,64.4512369963,64.4512369963,64.4512369964,63.5476733307,64.4512369964,64.4512369964,64.4512369963,64.4512369965,64.4512369964,64.4512369963,100.7152792302,64.4512369965,87.6859154625,64.4512369964,64.4512369963,64.4512369964,64.4512369963,64.4512369964,64.9792525078,64.4512369966,64.4512369964,64.4512369965,64.4512369964,64.4512369964,64.4512369963,64.4512369963,25.4474427787,64.4512369964,64.4512369965,64.4512369964,64.4512369963,64.4512369964,66.9200975816,120.8830177405,64.4512369963,64.4512369963,64.4512369964,64.4512369964,64.4512369965,64.4512369964,14.5538371619,64.4512369964,134.7850463157,64.4512369963,28.9744145135,393.5977369024,78.3710806364,44.3353259385,64.4512369965,59.9090211954,64.4512369963,64.4512369964,64.4512369964,15.222805465,49.8500167687,64.4512369965,16.2797962895,63.37052423,64.4512369963,64.4512369962,57.1125553237,64.4512369964,64.4512369964,24.5013474372,66.7377784851,64.4512369964,64.4512369963,64.4512369965,64.4512369965,64.4512369965,64.4512369964,64.4512369964,64.4512369964,110.1534203276,64.4512369963,64.4512369965,64.4512369963,64.4512369964,64.4512369964,60.2392685394,86.3683992704,64.4512369964,82.7307989075,64.4512369965,44.0520452023,64.4512369965,64.4512369963,64.4512369963,64.4512369963,126.9851246367,64.4512369964,64.4512369964,64.4512369965,17.9357027852,64.4512369965,64.4512369964,64.4512369964,110.0700380739,64.4512369964,64.4512369965,64.4512369964,64.4512369965,73.4243422888,64.4512369965,64.4512369964,64.4512369964,64.4512369965,64.4512369964,64.4512369964,64.4512369964,64.4512369963,64.4512369965,64.4512369965,53.7827120342,151.8247499583,64.4512369964,64.4512369964,79.799943137,64.4512369964,32.2482903502,68.7240695553,64.4512369964,41.5134737484,64.4512369964,64.4512369963,64.4512369965,64.4512369964,64.4512369964,67.5145557774,64.4512369963,80.8819044245,64.4512369963,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369965,64.4512369964,64.4512369965,64.4512369964,64.4512369963,53.0988397808,64.4512369965,64.4512369963,64.4512369964,76.7439328931,64.4512369963,85.9452175223,64.4512369964,64.4512369965,64.4512369963,64.4512369964,64.4512369964,64.4512369963,64.4512369964,170.5103291775,64.4512369964,65.3785705583,63.8591525807,64.4512369965,65.4771606317,64.4512369964,64.4512369962,64.4512369964,64.4512369964,30.9550244091,64.4512369965,64.4512369964,64.4512369965,64.4512369964,175.3608750075,64.4512369964,100.7040690274,64.4512369963,64.4512369963,64.4512369964,61.2838630974,64.4512369963,64.4512369963,64.4512369963,71.0789621727,64.4512369964,64.4512369963,64.4512369964,64.4512369964,34.7381842072,64.4512369965,64.4512369964,36.471762918,207.9343942715,64.4512369964,62.7741685136,64.4512369964,64.4512369963,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369963,64.4512369964,64.4512369963,64.4512369963,64.4512369965,93.7539919937,64.4512369965,141.484813439,64.4512369965,70.7133887636,64.4512369964,64.6798301509,64.4512369963,64.4512369964,64.4512369965,37.5640657657,64.4512369964,64.4512369963,64.4512369964,64.4512369965,55.0369006321,64.4512369964,64.4512369965,64.4512369964,74.5173936471,64.4512369965,52.2986960494,64.4512369964,64.4512369964,64.4512369964,117.132577408,64.4512369965,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369964,90.5732539564,64.4512369965,64.4512369963,71.1815587196,64.4512369964,64.4512369964,64.4512369964,64.4512369963,64.4512369964,64.4512369965,66.4486565058,64.4512369964,64.4512369963,64.4512369965,64.4512369965,64.4512369965,162.0600104536,64.4512369964,104.4526834046,64.4512369964,64.4512369964,64.4512369964,64.4512369965,64.4512369965,64.4512369964,64.4512369963,64.4512369965,64.4512369965,64.4512369965,64.4512369964,363.3007959451,64.4512369964,64.4512369963,80.9570100721,64.4512369963,64.4512369964,64.4512369964,64.4512369964,64.4512369964,69.2866601513,64.4512369964,64.4512369963,64.4512369964,64.4512369965,64.4512369963,64.4512369964,64.4512369964,64.4512369964,586.547377536,64.4512369965,64.4512369963,64.4512369963,64.4512369964,64.4512369965,35.6339325678,64.4512369964,64.4512369963,64.4512369965,64.4512369964,64.4512369964,64.8238042447,64.4512369964,64.4512369964,232.5358106546,64.4512369964,64.4512369964,64.4512369965,64.4512369964,64.4512369963,64.4512369962,64.4512369963,64.4512369964,64.4512369963,76.7737673565,64.4512369965,64.4512369965,64.4512369964,64.4512369965,64.4512369964,64.4512369964,64.4512369964,64.4512369965,66.42035667,53.0852258482,19.1341297479,64.4512369963,64.4512369963,42.9889321079,64.4512369964,64.4512369964,64.4512369964,64.4512369965,64.4512369965,17.291626851,64.4512369964,57.335570954,64.4512369964,15.7950501066,64.4512369964,73.7617221815,64.4512369963,64.4512369963,78.4589236881,64.4512369963,64.4512369963,78.6472213676,26.9708503593,64.4512369964,18.2176672617,9.3914464201,28.9270340516,64.4512369965,64.4512369964,29.0779475597,64.4512369964,64.4512369963,64.4512369964,64.4512369964,64.4512369964,64.4512369965,64.4512369964,44.0737428656,37.5264864734,44.4732370036,64.4512369965,64.4512369963,64.4512369964,64.4512369964,35.9702219531,64.4512369964,64.4512369964,64.4512369963,64.7809554215,64.4512369964,64.4512369964,38.6601252325,71.5006561084,64.4512369964,64.4512369963,64.4512369965,160.6610491472,64.4512369963,64.4512369964,64.4512369965,65.6875299287,67.2943882988,64.4512369965,64.4512369964,64.4512369965,37.0126244364,64.4512369964,64.4512369964,64.4512369965,132.9154861244,21.093437651,95.0007194708,64.4512369964,64.4512369963,64.4512369965,86.8648611583,64.4512369963,28.3248745432,64.4512369964,31.7574172055,64.4512369964,64.4512369964,30.6903703915,41.2223179749,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369963,64.4512369965,64.4512369965,64.4512369964,64.4512369964,96.5037250929,64.4512369964,64.4512369964,130.3078843651,82.6874244932,64.4512369964,64.4512369964,64.4512369963,64.4512369963,64.4512369963,64.4512369963,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369965,64.4512369964,64.4512369964,126.596413916,64.4512369964,194.4671611027,64.4512369965,109.6812951101,67.9690497115,64.4512369964,64.4512369965,26.4993576187,64.4512369965,64.4512369963,64.4512369963,64.4512369964,64.4512369964,36.9734893972,64.4512369963,43.0932152528,68.5319293459,64.4512369965,64.4512369964,60.5929733565,64.4512369964,90.013823293,64.4512369964,64.4512369963,64.4512369965,64.4512369964,64.4512369965,66.0265180595,64.4512369963,64.4512369965,105.0967336742,64.4512369964,64.4512369964,64.4512369963,277.4449384291,78.650856998,64.4512369964,64.4512369963,64.4512369965,64.4512369963,64.4512369964,64.4512369965,64.4512369964,84.9130601095,64.4512369963,64.4512369964,92.9944252235,64.4512369964,64.4314580029,64.4512369963,64.4512369964,70.7325069075,64.4512369963,64.4512369964,64.4512369964,64.4512369965,89.9964670836,64.4512369964,64.4512369964,64.4512369964,64.4512369963,136.572013483,64.4247991177,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369964,46.0664867654,64.4512369963,64.4512369965,103.2620913925,64.4512369962,64.4512369965,64.4512369964,64.4512369965,64.4512369963,64.4512369964,64.4512369963,156.1841019717,64.4512369964,72.8727130234,64.4512369964,64.4512369964,108.7526924822,64.4512369964,26.4037589962,44.1869986085,64.4512369964,64.4512369964,64.4512369963,64.4512369962,134.6361998194,64.4512369964,64.4512369964,64.4512369965,64.4512369963,64.4512369963,64.4512369964,71.3648249186,64.4483595171,64.4512369963,64.4512369964,64.4512369964,64.4512369964,64.4512369965,42.4732629592,81.8546412999,76.4530656495,64.4512369964,64.4512369963,64.4512369963,67.8025243209,35.107489481,64.4512369964,64.4512369964,64.4512369965,54.7660113122,64.4512369964,41.5075279244,64.4512369964,72.8226916292,64.4512369963,28.5559881236,64.4512369964,172.2308974647,73.2226928092,64.4512369964,80.7432404857,48.1408678522,64.4512369965,20.5426202031,64.4512369965,85.1097622883,64.4512369964,13.4027149784,64.4512369963,40.8223965568,64.4512369965,27.5592173262,64.4512369964,64.4512369964,64.4512369963,64.4512369964,64.4512369964,42.2872774275,64.4512369964,30.0311381733,64.4512369965,64.4512369963,55.4575478874,31.6587731147,16.5687381705,64.4512369964,64.4512369965,64.4512369965,36.6647232782,34.6600444189,64.4512369963,30.3340804861,205.7962130452,64.4512369963,64.4512369965,130.1072964677,139.4976503457,64.4512369964,64.4512369964,19.6649044017,219.0868720608,64.4512369965,64.4512369964,64.4512369964,64.4512369963,68.3628517098,64.4512369963,64.4512369965,64.4512369963,64.4512369964,37.4363466574,64.4512369963,64.4512369964,64.4512369964,64.4512369963,64.4512369963,64.4512369965,66.1629291222,64.4512369964,37.1396553651,64.4512369964,64.4512369963,64.4512369965,57.9595375866,64.4512369963,64.4512369965,67.2272008768,64.4512369964,64.4512369964,64.4512369964,64.4512369963,107.4671994919,22.9319113225,28.3392344438,64.4512369965,65.5246027959,64.4512369964,12.6156493376,64.4512369965,64.4512369964,64.4512369963,64.4512369964,21.6282614911,64.4512369964,64.4512369963,64.4512369963,64.4512369965,27.9797847756,141.6307601082,73.0393833283,117.2706884761,64.4512369964,159.7822520978,64.4512369964,64.0772952739,42.5261666452,64.4512369964,64.4512369965,64.4512369964,64.4512369965,64.4512369964,64.4512369964,64.4512369964,35.4751675221,79.3615755595,64.4512369963,64.4512369965,64.4512369964,213.174280932,114.7752525567,34.5683966343,64.4512369965,91.5300356553,64.4512369964,167.4367164102,64.4512369964,64.4512369964,64.4512369963,64.4512369964,64.4512369964,64.4512369964,64.4512369965,64.4512369964,63.5717851679,64.4512369964,64.4512369963,64.7673861012,64.4512369964,64.4512369964,64.4512369963,138.176952733,145.3410593405,64.4512369963,64.4512369963,64.4512369963,64.4512369963,103.5021120929,64.4512369964,15.0343812169,64.4512369964,27.541809219,64.4512369965,64.4512369964,64.4512369963,64.4512369964,64.4512369964,64.4512369964,64.4512369963,64.4512369965,23.126240123,26.717074258,64.4512369965,64.4512369965,64.4512369964,64.4512369964,64.4512369964,64.4512369963,64.4512369963,64.4512369964,64.4512369964,44.8010178243,217.8067281511,15.2645263841,64.4512369966,64.4512369963,64.4512369964,304.1685542587,243.5921272373,64.4512369964,71.2347795581,64.4512369964,64.4512369965,64.4512369965,20.2254593644,61.6468756056,64.4512369965,64.4512369964,64.4512369964,64.4512369964,64.4512369963,289.9225141747,64.4512369964,64.4512369964,162.3591290621,64.4512369965,64.4512369964,64.4512369964,64.4512369964,72.7046563253,72.4384779463,64.4512369964,64.4512369964,64.4512369964,64.4512369965,74.4692216523,64.4512369964,64.4512369964,64.4512369964,64.4512369963,64.4512369963,64.4512369964,41.3702746319,26.9663762259,64.4512369964,64.4512369964,64.4512369963,102.7205261979,64.4512369963,64.4512369963,64.4512369963,64.4512369964,64.4512369964,64.4512369964,64.4512369964,64.4512369963,64.4512369963,132.4251431867,64.4512369964,64.4512369964,64.4512369964,64.4512369963,91.445938738,67.1207403248,64.4512369964
